bjdongCode,bjdongSigungu,dongName
5123033000,51230,노곡면
5123033021,51230,여삼리
5123033022,51230,상천기리
5123033023,51230,하반천리
5123033024,51230,상반천리
5123033025,51230,우발리
5123033026,51230,고자리
5123033027,51230,하월산리
5123033028,51230,개산리
5123033029,51230,상월산리
5123033030,51230,하군천리
5123033031,51230,상군천리
5123033032,51230,둔달리
5123033033,51230,주지리
5123033034,51230,하마읍리
5123033035,51230,중마읍리
5123033036,51230,상마읍리
5123034000,51230,미로면
5123034021,51230,무사리
5123034022,51230,사둔리
5123034023,51230,하거노리
5123034024,51230,상거노리
5123034025,51230,상정리
5123034026,51230,하정리
5123034027,51230,천기리
5123034028,51230,활기리
5123034029,51230,하사전리
5123034030,51230,동산리
5123034031,51230,상사전리
5123034032,51230,삼거리
5123034033,51230,고천리
5123034034,51230,내미로리
5123035000,51230,가곡면
5123035021,51230,오목리
5123035022,51230,탕곡리
5123035023,51230,오저리
5123035024,51230,풍곡리
5123035025,51230,동활리
5123036000,51230,신기면
5123036021,51230,신기리
5123036022,51230,서하리
5123036023,51230,고무릉리
5123036024,51230,대이리
5123036025,51230,대기리
5123036026,51230,안의리
5123036027,51230,대평리
5123036028,51230,마차리
5172025000,51720,홍천읍
5172025021,51720,진리
5172025022,51720,신장대리
5172025023,51720,희망리
5172025024,51720,갈마곡리
5172025025,51720,검율리
5172025026,51720,와동리
5172025027,51720,결운리
5172025028,51720,태학리
5172025029,51720,연봉리
5172025030,51720,하오안리
5172025031,51720,장전평리
5172025032,51720,삼마치리
5172025033,51720,상오안리
5172031000,51720,화촌면
5172031021,51720,송정리
5172031022,51720,내삼포리
5172031023,51720,성산리
5172031024,51720,야시대리
5172031025,51720,주음치리
5172031026,51720,군업리
5172031027,51720,장평리
5172031028,51720,굴운리
5172031029,51720,구성포리
5172031030,51720,풍천리
5172031031,51720,외삼포리
5172032000,51720,두촌면
5172032021,51720,철정리
5172032022,51720,역내리
5172032023,51720,천현리
5172032024,51720,자은리
5172032025,51720,원동리
5172032026,51720,장남리
5172032027,51720,괘석리
5172033000,51720,내촌면
5172033021,51720,물걸리
5172033022,51720,와야리
5172033023,51720,서곡리
5172033024,51720,도관리
5172033025,51720,답풍리
5172033026,51720,화상대리
5172033027,51720,문현리
5172033028,51720,광암리
5172034000,51720,서석면
5172034021,51720,풍암리
5172034022,51720,검산리
5172034023,51720,생곡리
5172034024,51720,상군두리
5172034025,51720,하군두리
5172034026,51720,청량리
5172034027,51720,어론리
5172034028,51720,수하리
5172035200,51720,영귀미면
5172035221,51720,속초리
5172035222,51720,신봉리
5172035223,51720,덕치리
5172035224,51720,성수리
5172035225,51720,삼현리
5172035226,51720,방량리
5172035227,51720,월운리
5172035228,51720,후동리
5172035229,51720,개운리
5172035230,51720,노천리
5172035231,51720,좌운리
5172036000,51720,남면
5172036021,51720,양덕원리
5172036022,51720,유목정리
5172036023,51720,신대리
5172036024,51720,시동리
5172036025,51720,유치리
5172036026,51720,월천리
5172036027,51720,명동리
5172036028,51720,제곡리
5172036029,51720,용수리
5172036030,51720,남노일리
5172036031,51720,화전리
5172037000,51720,서면
5172037021,51720,반곡리
5172037022,51720,어유포리
5172037023,51720,팔봉리
5172037024,51720,굴업리
5172037025,51720,대곡리
5172037026,51720,중방대리
5172037027,51720,길곡리
5172037028,51720,동막리
5172037029,51720,모곡리
5172037030,51720,마곡리
5172037031,51720,개야리
5172037032,51720,두미리
5172038000,51720,북방면
5172038021,51720,상화계리
5172038022,51720,화동리
5172038023,51720,중화계리
5172038024,51720,성동리
5172038025,51720,북방리
5172038026,51720,능평리
5172038027,51720,부사원리
5172038028,51720,본궁리
5172038029,51720,역전평리
5172038030,51720,원소리
5172038031,51720,구만리
5172038032,51720,노일리
5172038033,51720,장항리
5172038034,51720,굴지리
5172038035,51720,도사곡리
5172038036,51720,소매곡리
5172038037,51720,하화계리
5172038038,51720,전치곡리
5172039000,51720,내면
5172039021,51720,창촌리
5172039022,51720,광원리
5172039023,51720,명개리
5172039024,51720,율전리
5172039025,51720,자운리
5172039026,51720,방내리
5173025000,51730,횡성읍
5173025021,51730,읍상리
5173025022,51730,읍하리
5173025023,51730,북천리
5173025024,51730,내지리
5173025025,51730,마옥리
5173025026,51730,송전리
5173025027,51730,궁천리
5173025028,51730,옥동리
5173025029,51730,영영포리
5173025030,51730,개전리
5173025031,51730,마산리
5173025032,51730,조곡리
5173025033,51730,생운리
5173025034,51730,남산리
5173025035,51730,교항리
5173025036,51730,입석리
5173025037,51730,청용리
5173025038,51730,묵계리
5173025039,51730,곡교리
5173025040,51730,모평리
5173025041,51730,반곡리
5173025042,51730,갈풍리
5173025043,51730,학곡리
5173025044,51730,가담리
5173025045,51730,추동리
5173025046,51730,정암리
5173031000,51730,우천면
5173031021,51730,두곡리
5173031022,51730,용둔리
5173031023,51730,산전리
5173031024,51730,상하가리
5173031025,51730,정금리
5173031026,51730,하궁리
5173031027,51730,상대리
5173031028,51730,하대리
5173031029,51730,오원리
5173031030,51730,백달리
5173031031,51730,우항리
5173031032,51730,양적리
5173031033,51730,법주리
5173031034,51730,문암리
5173032000,51730,안흥면
5173032021,51730,안흥리
5173032022,51730,가천리
5173032023,51730,송한리
5173032024,51730,상안리
5173032025,51730,지구리
5173032026,51730,소사리
5173032027,51730,성산리
5173033000,51730,둔내면
5173033021,51730,현천리
5173033022,51730,둔방내리
5173033023,51730,영랑리
5173033024,51730,조항리
5173033025,51730,우용리
5173033026,51730,두원리
5173033027,51730,자포곡리
5173033028,51730,석문리
5173033029,51730,삽교리
5173033030,51730,마암리
5173033031,51730,화동리
5173033032,51730,궁종리
5173033033,51730,태기리
5173034000,51730,갑천면
5173034021,51730,중금리
5173034022,51730,부동리
5173034023,51730,화전리
5173034024,51730,구방리
5173034025,51730,포동리
5173034026,51730,매일리
5173034027,51730,하대리
5173034028,51730,상대리
5173034029,51730,율동리
5173034030,51730,삼거리
5173034031,51730,전촌리
5173034032,51730,추동리
5173034033,51730,대관대리
5173034034,51730,병지방리
5173035000,51730,청일면
5173035021,51730,봉명리
5173035022,51730,속실리
5173035023,51730,춘당리
5173035024,51730,유동리
5173035025,51730,초현리
5173035026,51730,유평리
5173035027,51730,갑천리
5173035028,51730,고시리
5173035029,51730,신대리
5173036000,51730,공근면
5173036021,51730,상동리
5173036022,51730,부창리
5173036023,51730,어둔리
5173036024,51730,공근리
5173036025,51730,가곡리
5173036026,51730,삼배리
5173036027,51730,청곡리
5173036028,51730,행정리
5173036029,51730,상창봉리
5173036030,51730,창봉리
5173036031,51730,도곡리
5173036032,51730,초원리
5173036033,51730,학담리
5173036034,51730,매곡리
5173036035,51730,오산리
5173036036,51730,수백리
5173036037,51730,덕촌리
5173036038,51730,신촌리
5173037000,51730,서원면
5173037021,51730,창촌리
5173037022,51730,압곡리
5173037023,51730,옥계리
5173037024,51730,석화리
5173037025,51730,유현리
5173037026,51730,금대리
5173038000,51730,강림면
5173038021,51730,강림리
5173038022,51730,부곡리
5173038023,51730,월현리
5175025000,51750,영월읍
5175025021,51750,영흥리
5175025022,51750,하송리
5175025023,51750,방절리
5175025024,51750,덕포리
5175025025,51750,삼옥리
5175025026,51750,거운리
5175025027,51750,문산리
5175025028,51750,연하리
5175025029,51750,정양리
5175025030,51750,팔괴리
5175025031,51750,흥월리
5175025300,51750,상동읍
5175025321,51750,내덕리
5175025322,51750,구래리
5175025323,51750,천평리
5175025324,51750,덕구리
5175031200,51750,산솔면
5175031221,51750,녹전리
5175031222,51750,직동리
5175031223,51750,이목리
5175031224,51750,화원리
5175031225,51750,연상리
5175031226,51750,석항리
5175032500,51750,김삿갓면
5175032521,51750,진별리
5175032522,51750,각동리
5175032523,51750,대야리
5175032524,51750,옥동리
5175032525,51750,예밀리
5175032526,51750,주문리
5175032527,51750,와석리
5175032528,51750,외룡리
5175032529,51750,내리
5175033000,51750,북면
5175033021,51750,마차리
5175033022,51750,문곡리
5175033023,51750,연덕리
5175033024,51750,공기리
5175033025,51750,덕상리
5175034000,51750,남면
5175034021,51750,연당리
5175034022,51750,창원리
5175034023,51750,토교리
5175034024,51750,광천리
5175034025,51750,조전리
5175034026,51750,북쌍리
5175035500,51750,한반도면
5175035521,51750,옹정리
5175035522,51750,광전리
5175035523,51750,신천리
5175035524,51750,후탄리
5175035525,51750,쌍용리
5175036000,51750,주천면
5175036021,51750,주천리
5175036022,51750,판운리
5175036023,51750,도천리
5175036024,51750,신일리
5175036025,51750,금마리
5175036026,51750,용석리
5175038000,51750,무릉도원면
5175038021,51750,무릉리
5175038022,51750,법흥리
5175038023,51750,도원리
5175038024,51750,운학리
5175038025,51750,두산리
5176025000,51760,평창읍
5176025021,51760,상리
5176025022,51760,중리
5176025023,51760,하리
5176025024,51760,천변리
5176025025,51760,종부리
5176025026,51760,노론리
5176025027,51760,이곡리
5176025028,51760,조동리
5176025029,51760,고길리
5176025030,51760,지동리
5176025031,51760,유동리
5176025032,51760,약수리
5176025033,51760,조둔리
5176025034,51760,천동리
5176025035,51760,도돈리
5176025036,51760,마지리
5176025037,51760,응암리
5176025038,51760,대상리
5176025039,51760,대하리
5176025040,51760,입탄리
5176025041,51760,향동리
5176025042,51760,여만리
5176025043,51760,후평리
5176025044,51760,주진리
5176025045,51760,용항리
5176025046,51760,임하리
5176025047,51760,계장리
5176025048,51760,다수리
5176025049,51760,하일리
5176025050,51760,원당리
5176025051,51760,뇌운리
5176031000,51760,미탄면
5176031021,51760,창리
5176031022,51760,율치리
5176031023,51760,회동리
5176031024,51760,평안리
5176031025,51760,백운리
5176031026,51760,한탄리
5176031027,51760,기화리
5176031028,51760,마하리
5176031029,51760,수청리
5176032000,51760,방림면
5176032021,51760,방림리
5176032022,51760,운교리
5176032023,51760,계촌리
5176033000,51760,대화면
5176033021,51760,대화리
5176033022,51760,신리
5176033023,51760,개수리
5176033024,51760,상안미리
5176033025,51760,하안미리
5176034000,51760,봉평면
5176034021,51760,창동리
5176034022,51760,평촌리
5176034023,51760,유포리
5176034024,51760,진조리
5176034025,51760,면온리
5176034026,51760,무이리
5176034027,51760,흥정리
5176034028,51760,원길리
5176034029,51760,덕거리
5176035000,51760,용평면
5176035021,51760,용전리
5176035022,51760,이목정리
5176035023,51760,속사리
5176035024,51760,노동리
5176035025,51760,도사리
5176035026,51760,백옥포리
5176035027,51760,장평리
5176035028,51760,재산리
5176036000,51760,진부면
5176036021,51760,하진부리
5176036022,51760,상진부리
5176036023,51760,송정리
5176036024,51760,두일리
5176036025,51760,척천리
5176036026,51760,탑동리
5176036027,51760,동산리
5176036028,51760,간평리
5176036029,51760,상월오개리
5176036030,51760,거문리
5176036031,51760,신기리
5176036032,51760,봉산리
5176036033,51760,마평리
5176036034,51760,수항리
5176036035,51760,화의리
5176036036,51760,막동리
5176036037,51760,장전리
5176036038,51760,호명리
5176038000,51760,대관령면
5176038021,51760,유천리
5176038022,51760,병내리
5176038023,51760,차항리
5176038024,51760,횡계리
5176038025,51760,수하리
5176038026,51760,용산리
5177025000,51770,정선읍
5177025021,51770,봉양리
5177025022,51770,북실리
5177025023,51770,덕송리
5177025024,51770,애산리
5177025025,51770,신월리
5177025026,51770,덕우리
5177025027,51770,여탄리
5177025028,51770,회동리
5177025029,51770,용탄리
5177025030,51770,광하리
5177025031,51770,귤암리
5177025032,51770,가수리
5177025300,51770,고한읍
5177025321,51770,고한리
5177025600,51770,사북읍
5177025621,51770,직전리
5177025622,51770,사북리
5177025900,51770,신동읍
5177025921,51770,예미리
5177025922,51770,천포리
5177025923,51770,조동리
5177025924,51770,방제리
5177025925,51770,가사리
5177025926,51770,고성리
5177025927,51770,덕천리
5177025928,51770,운치리
5177032000,51770,남면
5177032021,51770,문곡리
5177032022,51770,무릉리
5177032023,51770,유평리
5177032024,51770,낙동리
5177032025,51770,광덕리
5177034000,51770,북평면
5177034021,51770,장열리
5177034022,51770,북평리
5177034023,51770,남평리
5177034024,51770,문곡리
5177034025,51770,나전리
5177034026,51770,숙암리
5177035000,51770,임계면
5177035021,51770,가목리
5177035022,51770,도전리
5177035023,51770,직원리
5177035024,51770,임계리
5177035025,51770,송계리
5177035026,51770,봉산리
5177035027,51770,낙천리
5177035028,51770,용산리
5177035030,51770,덕암리
5177035031,51770,고양리
5177035032,51770,반천리
5177035034,51770,문래리
5177036000,51770,화암면
5177036021,51770,화암리
5177036022,51770,석곡리
5177036023,51770,북동리
5177036024,51770,몰운리
5177036025,51770,건천리
5177036026,51770,호촌리
5177036027,51770,백전리
5177037000,51770,여량면
5177037021,51770,여량리
5177037022,51770,유천리
5177037023,51770,구절리
5177037024,51770,남곡리
5177037025,51770,고양리
5177037026,51770,봉정리
5178025000,51780,철원읍
5178025021,51780,화지리
5178025022,51780,관전리
5178025023,51780,월하리
5178025024,51780,사요리
5178025025,51780,외촌리
5178025026,51780,율이리
5178025027,51780,내포리
5178025028,51780,중리
5178025029,51780,대마리
5178025030,51780,중세리
5178025031,51780,산명리
5178025032,51780,가단리
5178025033,51780,유정리
5178025034,51780,홍원리
5178025035,51780,독검리
5178025300,51780,김화읍
5178025321,51780,학사리
5178025322,51780,읍내리
5178025323,51780,생창리
5178025324,51780,암정리
5178025325,51780,운장리
5178025326,51780,용양리
5178025327,51780,감봉리
5178025328,51780,청양리
5178025329,51780,도창리
5178025600,51780,갈말읍
5178025621,51780,신철원리
5178025622,51780,지포리
5178025623,51780,강포리
5178025624,51780,군탄리
5178025625,51780,문혜리
5178025626,51780,내대리
5178025627,51780,지경리
5178025628,51780,토성리
5178025629,51780,상사리
5178025630,51780,동막리
5178025631,51780,정연리
5178025900,51780,동송읍
5178025921,51780,이평리
5178025922,51780,오덕리
5178025923,51780,장흥리
5178025924,51780,오지리
5178025925,51780,상노리
5178025926,51780,대위리
5178025927,51780,관우리
5178025928,51780,양지리
5178025929,51780,이길리
5178025930,51780,하갈리
5178025931,51780,중강리
5178025932,51780,강산리
5178031000,51780,서면
5178031021,51780,자등리
5178031022,51780,와수리
5178032000,51780,근남면
5178032021,51780,육단리
5178032022,51780,잠곡리
5178032023,51780,사곡리
5178032024,51780,양지리
5178032025,51780,풍암리
5178032026,51780,마현리
5178033000,51780,근북면
5178033021,51780,유곡리
5178033022,51780,백덕리
5178033023,51780,금곡리
5178033024,51780,율목리
5178034000,51780,근동면
5178034021,51780,광삼리
5178034022,51780,방통리
5178035000,51780,원동면
5178035021,51780,등대리
5178035022,51780,송실리
5178035023,51780,용연리
5178035024,51780,세현리
5178036000,51780,원남면
5178036021,51780,개야리
5178036022,51780,경상리
5178036023,51780,죽대리
5178036024,51780,백양리
5178036025,51780,남둔리
5178036026,51780,월봉리
5178036027,51780,풍동리
5178036028,51780,주파리
5178036029,51780,구룡리
5178036030,51780,노동리
5178036031,51780,진현리
5178037000,51780,임남면
5178037021,51780,달전리
5178037022,51780,과호리
5178037023,51780,좌패리
5178037024,51780,수동리
5179025000,51790,화천읍
5179025021,51790,아리
5179025022,51790,하리
5179025023,51790,중리
5179025024,51790,상리
5179025025,51790,신읍리
5179025026,51790,풍산리
5179025027,51790,동촌리
5179025028,51790,대이리
5179031000,51790,간동면
5179031021,51790,유촌리
5179031022,51790,용호리
5179031023,51790,간척리
5179031024,51790,오음리
5179031025,51790,방천리
5179031026,51790,도송리
5179031027,51790,구만리
5179032000,51790,하남면
5179032021,51790,원천리
5179032022,51790,논미리
5179032023,51790,계성리
5179032024,51790,안평리
5179032025,51790,위라리
5179032026,51790,용암리
5179032027,51790,삼화리
5179032028,51790,거례리
5179032029,51790,서오지리
5179033000,51790,상서면
5179033021,51790,신풍리
5179033022,51790,신대리
5179033023,51790,구운리
5179033024,51790,장촌리
5179033025,51790,파포리
5179033026,51790,노동리
5179033027,51790,부촌리
5179033028,51790,산양리
5179033029,51790,봉오리
5179033030,51790,다목리
5179033031,51790,마현리
5179034000,51790,사내면
5179034021,51790,사창리
5179034022,51790,광덕리
5179034023,51790,명월리
5179034024,51790,용담리
5179034025,51790,삼일리
5180025000,51800,양구읍
5180025021,51800,상리
5180025022,51800,중리
5180025023,51800,하리
5180025024,51800,송청리
5180025025,51800,수인리
5180025026,51800,웅진리
5180025027,51800,석현리
5180025028,51800,공리
5180025029,51800,학조리
5180025030,51800,이리
5180025031,51800,안대리
5180025032,51800,정림리
5180025033,51800,동수리
5180025034,51800,고대리
5180025035,51800,죽곡리
5180025036,51800,한전리
5180025037,51800,도사리
5180025038,51800,공수리
5180025039,51800,군량리
5180025040,51800,월명리
5180025041,51800,상무룡리
5180031500,51800,국토정중앙면
5180031521,51800,적리
5180031522,51800,가오작리
5180031523,51800,야촌리
5180031524,51800,용하리
5180031525,51800,청리
5180031526,51800,송우리
5180031527,51800,황강리
5180031528,51800,창리
5180031529,51800,도촌리
5180031530,51800,구암리
5180031531,51800,죽리
5180031532,51800,심포리
5180031533,51800,원리
5180031534,51800,두무리
5180031535,51800,명곶리
5180032000,51800,동면
5180032021,51800,후곡리
5180032022,51800,지석리
5180032023,51800,원당리
5180032024,51800,덕곡리
5180032025,51800,임당리
5180032026,51800,팔랑리
5180032027,51800,월운리
5180032028,51800,비아리
5180032029,51800,사태리
5180033000,51800,방산면
5180033021,51800,현리
5180033022,51800,오미리
5180033023,51800,금악리
5180033024,51800,장평리
5180033025,51800,칠전리
5180033026,51800,송현리
5180033027,51800,고방산리
5180033028,51800,천미리
5180033029,51800,건솔리
5180034000,51800,해안면
5180034021,51800,현리
5180034022,51800,오유리
5180034023,51800,만대리
5180034024,51800,월산리
5180034025,51800,이현리
5180034026,51800,후리
5181025000,51810,인제읍
5181025021,51810,상동리
5181025022,51810,남북리
5181025023,51810,합강리
5181025024,51810,덕산리
5181025025,51810,덕적리
5181025026,51810,원대리
5181025027,51810,귀둔리
5181025028,51810,가아리
5181025029,51810,가리산리
5181025030,51810,하추리
5181025031,51810,고사리
5181031000,51810,남면
5181031021,51810,신남리
5181031022,51810,신풍리
5181031023,51810,어론리
5181031024,51810,부평리
5181031025,51810,갑둔리
5181031026,51810,정자리
5181031027,51810,남전리
5181031028,51810,관대리
5181031029,51810,신월리
5181031030,51810,상수내리
5181031031,51810,하수내리
5181031032,51810,수산리
5181031033,51810,소치리
5181032000,51810,북면
5181032021,51810,원통리
5181032022,51810,월학리
5181032023,51810,한계리
5181032024,51810,용대리
5181033000,51810,기린면
5181033021,51810,현리
5181033022,51810,북리
5181033023,51810,서리
5181033024,51810,방동리
5181033025,51810,진동리
5181034000,51810,서화면
5181034021,51810,천도리
5181034022,51810,서흥리
5181034023,51810,서화리
5181034024,51810,가전리
5181034025,51810,심적리
5181034026,51810,서희리
5181034027,51810,장승리
5181035000,51810,상남면
5181035021,51810,상남리
5181035022,51810,하남리
5181035023,51810,미산리
5181035024,51810,김부리
5182025000,51820,간성읍
5182025021,51820,하리
5182025022,51820,신안리
5182025023,51820,동호리
5182025024,51820,봉호리
5182025025,51820,상리
5182025026,51820,간촌리
5182025027,51820,교동리
5182025028,51820,해상리
5182025029,51820,광산리
5182025030,51820,어천리
5182025031,51820,장신리
5182025032,51820,진부리
5182025033,51820,탑동리
5182025034,51820,선유실리
5182025035,51820,금수리
5182025036,51820,탑현리
5182025037,51820,흘리
5182025300,51820,거진읍
5182025321,51820,거진리
5182025322,51820,화포리
5182025323,51820,원당리
5182025324,51820,송정리
5182025325,51820,용하리
5182025326,51820,산북리
5182025327,51820,송강리
5182025328,51820,석문리
5182025329,51820,초계리
5182025330,51820,대대리
5182025331,51820,송죽리
5182025332,51820,반암리
5182025333,51820,송포리
5182025334,51820,봉평리
5182025335,51820,냉천리
5182025336,51820,오정리
5182025337,51820,자산리
5182031000,51820,현내면
5182031021,51820,대진리
5182031022,51820,철통리
5182031023,51820,초도리
5182031024,51820,죽정리
5182031025,51820,산학리
5182031026,51820,화곡리
5182031027,51820,마달리
5182031028,51820,마차진리
5182031029,51820,명파리
5182031030,51820,배봉리
5182031032,51820,검장리
5182031033,51820,사천리
5182031034,51820,송현리
5182031035,51820,명호리
5182031036,51820,송도진리
5182031037,51820,제진리
5182031038,51820,대강리
5182032000,51820,죽왕면
5182032021,51820,오호리
5182032022,51820,향목리
5182032023,51820,가진리
5182032024,51820,공현진리
5182032025,51820,오봉리
5182032026,51820,인정리
5182032027,51820,구성리
5182032028,51820,마좌리
5182032029,51820,삼포리
5182032030,51820,야촌리
5182032031,51820,문암진리
5182032032,51820,송암리
5182033000,51820,토성면
5182033021,51820,천진리
5182033022,51820,청간리
5182033023,51820,아야진리
5182033024,51820,교암리
5182033025,51820,백촌리
5182033026,51820,운봉리
5182033027,51820,학야리
5182033028,51820,도원리
5182033029,51820,용암리
5182033030,51820,신평리
5182033031,51820,인흥리
5182033032,51820,성천리
5182033033,51820,원암리
5182033034,51820,용촌리
5182033035,51820,봉포리
5182033036,51820,성대리
5182033037,51820,금화정리
5182034000,51820,수동면
5182034021,51820,신대리
5182034022,51820,외면리
5182034023,51820,덕산리
5182034024,51820,사비리
5182034025,51820,고미성리
5182034026,51820,신탄리
5182034027,51820,사천리
5182034028,51820,상원리
5183025000,51830,양양읍
5183025021,51830,남문리
5183025022,51830,구교리
5183025023,51830,성내리
5183025024,51830,군행리
5183025025,51830,연창리
5183025026,51830,청곡리
5183025027,51830,송암리
5183025028,51830,월리
5183025029,51830,조산리
5183025030,51830,사천리
5183025031,51830,포월리
5183025032,51830,기리
5183025033,51830,정손리
5183025034,51830,감곡리
5183025035,51830,서문리
5183025036,51830,내곡리
5183025037,51830,임천리
5183025038,51830,거마리
5183025039,51830,화일리
5183031000,51830,서면
5183031021,51830,갈천리
5183031022,51830,수리
5183031023,51830,논화리
5183031024,51830,용소리
5183031025,51830,내현리
5183031026,51830,용천리
5183031027,51830,북평리
5183031028,51830,범부리
5183031029,51830,상평리
5183031030,51830,장승리
5183031031,51830,서선리
5183031032,51830,가라피리
5183031033,51830,오색리
5183031034,51830,영덕리
5183031035,51830,서림리
5183031036,51830,미천리
5183031037,51830,북암리
5183031038,51830,송천리
5183031039,51830,송어리
5183031040,51830,공수전리
5183032000,51830,손양면
5183032021,51830,동호리
5183032022,51830,금강리
5183032023,51830,송전리
5183032024,51830,가평리
5183032025,51830,오산리
5183032026,51830,삽존리
5183032027,51830,석계리
5183032028,51830,학포리
5183032029,51830,수여리
5183032030,51830,상양혈리
5183032031,51830,하양혈리
5183032032,51830,부소치리
5183032033,51830,수산리
5183032034,51830,와리
5183032035,51830,간리
5183032036,51830,상왕도리
5183032037,51830,하왕도리
5183032038,51830,도화리
5183032039,51830,송현리
5183032040,51830,주리
5183032041,51830,여운포리
5183032042,51830,상운리
5183032043,51830,밀양리
5183032044,51830,우암리
5183033000,51830,현북면
5183033021,51830,잔교리
5183033022,51830,기사문리
5183033023,51830,명지리
5183033024,51830,장리
5183033025,51830,도리
5183033026,51830,말곡리
5183033027,51830,대치리
5183033028,51830,상광정리
5183033029,51830,중광정리
5183033030,51830,하광정리
5183033031,51830,어성전리
5183033032,51830,원일전리
5183033033,51830,면옥치리
5183033034,51830,법수치리
5183034000,51830,현남면
5183034021,51830,인구리
5183034022,51830,북분리
5183034023,51830,동산리
5183034024,51830,시변리
5183034025,51830,정자리
5183034026,51830,광진리
5183034027,51830,전포매리
5183034028,51830,후포매리
5183034029,51830,견불리
5183034030,51830,상월천리
5183034031,51830,하월천리
5183034032,51830,창리
5183034033,51830,임호정리
5183034034,51830,원포리
5183034035,51830,지리
5183034036,51830,지경리
5183034037,51830,입암리
5183034038,51830,남애리
5183034039,51830,주리
5183034040,51830,두리
5183034041,51830,죽리
5183035000,51830,강현면
5183035021,51830,상복리
5183035022,51830,중복리
5183035023,51830,하복리
5183035024,51830,강선리
5183035025,51830,물치리
5183035026,51830,간곡리
5183035027,51830,둔전리
5183035028,51830,석교리
5183035029,51830,침교리
5183035030,51830,회룡리
5183035031,51830,금풍리
5183035032,51830,사교리
5183035033,51830,방축리
5183035034,51830,답리
5183035035,51830,광석리
5183035036,51830,정암리
5183035037,51830,용호리
5183035038,51830,장산리
5183035039,51830,전진리
5183035040,51830,주청리
5183035041,51830,적은리
5183035042,51830,물갑리
5211110100,52111,중앙동1가
5211110200,52111,중앙동2가
5211110300,52111,중앙동3가
5211110400,52111,중앙동4가
5211110500,52111,경원동1가
5211110600,52111,경원동2가
5211110700,52111,경원동3가
5211110800,52111,풍남동1가
5211110900,52111,풍남동2가
5211111000,52111,풍남동3가
5211111100,52111,전동
5211111200,52111,전동3가
5211111300,52111,다가동1가
5211111400,52111,다가동2가
5211111500,52111,다가동3가
5211111600,52111,다가동4가
5211111700,52111,고사동
5211111800,52111,교동
5211111900,52111,태평동
5211112000,52111,중노송동
5211112100,52111,남노송동
5211112200,52111,동완산동
5211112300,52111,서완산동1가
5211112400,52111,서완산동2가
5211112500,52111,동서학동
5211112600,52111,서서학동
5211112700,52111,중화산동1가
5211112800,52111,중화산동2가
5211112900,52111,서신동
5211113000,52111,석구동
5211113100,52111,원당동
5211113200,52111,평화동1가
5211113300,52111,평화동2가
5211113400,52111,평화동3가
5211113500,52111,중인동
5211113600,52111,용복동
5211113700,52111,삼천동1가
5211113800,52111,삼천동2가
5211113900,52111,삼천동3가
5211114000,52111,효자동1가
5211114100,52111,효자동2가
5211114200,52111,효자동3가
5211114300,52111,대성동
5211114400,52111,색장동
5211114500,52111,상림동
5211114700,52111,서노송동
5211310200,52113,진북동
5211310300,52113,인후동1가
5211310400,52113,인후동2가
5211310500,52113,덕진동1가
5211310600,52113,덕진동2가
5211310700,52113,금암동
5211310800,52113,팔복동1가
5211310900,52113,팔복동2가
5211311000,52113,팔복동3가
5211311100,52113,산정동
5211311200,52113,금상동
5211311300,52113,우아동1가
5211311400,52113,우아동2가
5211311500,52113,우아동3가
5211311600,52113,호성동1가
5211311700,52113,호성동2가
5211311800,52113,호성동3가
5211311900,52113,전미동1가
5211312000,52113,전미동2가
5211312100,52113,송천동1가
5211312200,52113,송천동2가
5211312300,52113,반월동
5211312400,52113,화전동
5211312500,52113,용정동
5211312600,52113,성덕동
5211312700,52113,원동
5211312900,52113,고랑동
5211313000,52113,여의동
5211313100,52113,만성동
5211313200,52113,장동
5211313300,52113,팔복동4가
5211313400,52113,도도동
5211313500,52113,강흥동
5211313600,52113,도덕동
5211313700,52113,남정동
5211313800,52113,중동
5211313900,52113,여의동2가
5213010100,52130,해망동
5213010200,52130,신흥동
5213010300,52130,금동
5213010400,52130,월명동
5213010500,52130,신창동
5213010600,52130,오룡동
5213010700,52130,금광동
5213010800,52130,신풍동
5213010900,52130,송풍동
5213011000,52130,문화동
5213011100,52130,삼학동
5213011200,52130,선양동
5213011300,52130,둔율동
5213011400,52130,창성동
5213011500,52130,명산동
5213011600,52130,송창동
5213011700,52130,개복동
5213011800,52130,중앙로1가
5213011900,52130,영화동
5213012000,52130,장미동
5213012100,52130,중앙로2가
5213012200,52130,영동
5213012300,52130,신영동
5213012400,52130,죽성동
5213012500,52130,평화동
5213012600,52130,중앙로3가
5213012700,52130,대명동
5213012800,52130,장재동
5213012900,52130,미원동
5213013000,52130,중동
5213013100,52130,금암동
5213013200,52130,동흥남동
5213013300,52130,서흥남동
5213013400,52130,조촌동
5213013500,52130,경장동
5213013600,52130,경암동
5213013700,52130,구암동
5213013800,52130,내흥동
5213013900,52130,개정동
5213014000,52130,사정동
5213014100,52130,수송동
5213014200,52130,미장동
5213014300,52130,지곡동
5213014400,52130,나운동
5213014500,52130,미룡동
5213014600,52130,소룡동
5213014700,52130,오식도동
5213014800,52130,비응도동
5213014900,52130,신관동
5213015000,52130,개사동
5213015100,52130,산북동
5213015200,52130,내초동
5213025000,52130,옥구읍
5213025021,52130,옥정리
5213025022,52130,상평리
5213025023,52130,이곡리
5213025024,52130,수산리
5213025025,52130,오곡리
